student_id,student_name,school_id,gender,class,attendance,math_score,science_score,english_score,income_level,travel_distance,internet_access,parent_education,previous_absences,dropout_label
ST06904,Girish Khosla,TS494,Male,9,78.1,72,80,84,High,6.4,Yes,Primary,2,0
ST06905,Neelima Sangha,TS282,Male,7,75.4,60,59,76,Medium,3.3,No,Secondary,23,0
ST06906,Falan Roy,TS155,Male,10,93.6,83,89,85,Medium,1.0,No,Graduate,30,0
ST06907,Parth Chakraborty,TS267,Female,6,78.4,82,67,82,Low,0.7,Yes,None,29,0
ST06908,Tanvi Nagarajan,TS164,Male,9,55.9,51,57,48,High,0.6,No,Secondary,7,0
ST06909,Vrinda Dasgupta,TS031,Female,10,90.6,84,95,79,Medium,10.8,Yes,Primary,15,0
ST06910,Fariq Deol,TS106,Male,8,63.6,66,69,72,Medium,10.3,Yes,Secondary,14,0
ST06911,Matthew Sankar,TS461,Female,9,52.5,61,62,50,High,10.0,Yes,Secondary,23,1
ST06912,Kalpit Dua,TS292,Male,7,89.9,90,93,91,Medium,9.2,Yes,Primary,12,0
ST06913,Ekaja Konda,TS125,Male,9,60.5,66,69,66,Low,8.8,Yes,Primary,29,1
ST06914,Bahadurjit Parmer,TS154,Female,8,65.0,57,65,65,Low,10.9,No,Primary,24,1
ST06915,Oeshi Uppal,TS124,Female,6,75.3,64,75,74,Low,2.4,No,Secondary,16,1
ST06916,Ranveer Gulati,TS370,Male,6,71.5,60,64,76,Low,8.0,Yes,Primary,3,0
ST06917,Neha Raju,TS118,Female,7,47.9,50,35,45,Low,4.5,No,Secondary,7,1
ST06918,Netra Ray,TS327,Female,10,51.9,44,60,60,Medium,11.6,Yes,Primary,6,1
ST06919,Yoshita Agrawal,TS177,Male,7,75.2,86,84,77,High,7.0,Yes,Graduate,4,0
ST06920,Aryan Borde,TS075,Female,9,74.9,77,77,69,Medium,10.6,Yes,Secondary,15,0
ST06921,Ojas Lal,TS118,Female,7,48.3,40,43,38,Low,4.8,Yes,None,26,1
ST06922,Dalaja Sodhi,TS127,Male,6,52.1,48,37,48,Low,11.7,No,Graduate,3,1
ST06923,Azaan Yogi,TS089,Male,10,97.2,83,99,98,Low,9.5,Yes,Primary,27,1
ST06924,Yug Yadav,TS480,Female,6,74.1,59,71,69,Medium,3.9,No,Primary,0,0
ST06925,Zashil Raval,TS203,Female,9,84.2,73,65,68,Low,4.2,No,Secondary,25,1
ST06926,Vasatika Goda,TS480,Male,10,52.6,42,49,54,Medium,8.6,Yes,Primary,22,1
ST06927,Tejas Chandra,TS463,Female,8,68.8,70,58,69,Medium,6.9,No,Secondary,11,0
ST06928,Samaksh Bala,TS059,Male,8,56.1,59,55,58,Low,6.1,No,Primary,18,1
ST06929,Gautami Chokshi,TS422,Female,6,87.8,87,78,93,Medium,3.8,Yes,Graduate,10,0
ST06930,Saksham Varma,TS293,Male,9,68.3,59,62,56,Low,8.0,Yes,Primary,14,1
ST06931,Lipika Sridhar,TS345,Male,10,97.4,92,85,87,Medium,2.6,Yes,Graduate,16,0
ST06932,Fiyaz Morar,TS293,Female,10,55.6,64,52,63,Low,4.2,Yes,Secondary,12,1
ST06933,Faqid Date,TS207,Female,8,84.2,80,84,88,Medium,2.1,Yes,Primary,10,0
ST06934,Harish Mahajan,TS493,Male,8,66.6,58,56,65,Medium,7.1,No,Secondary,25,1
ST06935,Harsh Kaur,TS302,Female,10,49.8,44,50,52,Low,9.6,Yes,Graduate,0,1
ST06936,Chaitaly Bedi,TS096,Male,7,75.3,64,63,77,Low,2.6,Yes,None,12,0
ST06937,Oeshi Kade,TS214,Female,7,46.8,48,43,44,Medium,5.6,No,None,19,1
ST06938,Reyansh Raj,TS399,Male,6,78.2,68,74,68,Medium,4.3,Yes,Secondary,18,0
ST06939,Bakhshi Anne,TS310,Male,7,55.4,64,50,57,Low,8.7,Yes,Secondary,14,1
ST06940,Ekbal Lad,TS084,Female,6,80.0,83,79,87,Medium,8.3,Yes,Secondary,29,0
ST06941,Avi Patil,TS313,Female,6,65.9,66,60,67,Medium,1.3,Yes,Primary,13,0
ST06942,Girindra Lad,TS032,Female,7,56.7,46,47,63,Medium,9.5,Yes,Graduate,4,0
ST06943,Ucchal Pingle,TS420,Male,8,68.6,63,67,59,Low,2.6,No,Primary,12,1
ST06944,Netra Ganesan,TS470,Male,10,86.3,76,87,83,Medium,7.3,Yes,None,2,0
ST06945,Waida Pandit,TS102,Female,9,71.5,74,67,66,Low,5.7,Yes,Primary,0,0
ST06946,Oscar Natt,TS217,Female,9,69.3,68,70,65,Medium,4.5,Yes,Primary,1,0
ST06947,Lopa Nigam,TS351,Male,7,94.5,99,83,99,Low,5.0,Yes,Secondary,6,0
ST06948,Turvi Agarwal,TS219,Male,6,94.8,90,83,97,Medium,3.7,Yes,Primary,4,0
ST06949,Riya Bora,TS208,Male,7,49.0,42,52,55,Low,5.2,Yes,None,13,1
ST06950,Abhiram Krishnamurthy,TS133,Female,10,58.4,59,58,61,Medium,0.9,Yes,Secondary,17,1
ST06951,Brijesh Karnik,TS497,Female,9,69.5,62,74,64,Medium,1.1,Yes,None,28,1
ST06952,Damyanti Bains,TS023,Male,9,78.7,69,78,70,Low,6.0,Yes,Primary,19,0
ST06953,Nimrat Purohit,TS197,Female,9,53.7,52,44,44,Medium,6.9,Yes,Secondary,1,0
ST06954,Abha Magar,TS174,Male,9,63.6,70,52,69,Low,10.2,Yes,Primary,25,1
ST06955,Dipta Banik,TS311,Female,8,87.4,80,86,85,Low,11.1,Yes,Secondary,17,1
ST06956,Darpan Goda,TS217,Male,8,66.1,58,67,54,Low,4.3,Yes,None,2,1
ST06957,Fiyaz Brahmbhatt,TS296,Male,8,57.4,58,43,60,Low,2.6,No,Graduate,20,1
ST06958,Yoshita Sarin,TS060,Female,10,94.6,80,80,85,Low,2.4,Yes,None,10,0
ST06959,Dalbir Gade,TS351,Female,8,83.4,85,89,84,Low,7.7,Yes,None,28,1
ST06960,Priya Bath,TS129,Female,9,59.8,56,53,62,Medium,5.4,Yes,None,28,1
ST06961,Alexander Vyas,TS109,Male,8,82.9,77,82,75,Low,5.1,Yes,None,19,0
ST06962,Ira Mittal,TS167,Female,9,82.2,85,88,70,Medium,2.0,Yes,Primary,17,0
ST06963,Ubika Guha,TS412,Male,8,63.2,53,71,55,Medium,5.2,Yes,Secondary,29,1
ST06964,Leela Sheth,TS020,Female,8,91.4,86,88,86,High,7.8,No,None,20,0
ST06965,Patrick Rastogi,TS225,Male,10,75.9,80,82,72,Low,10.9,Yes,Primary,8,0
ST06966,Pushti Gera,TS221,Female,8,73.0,68,72,75,Low,4.0,No,Graduate,16,1
ST06967,Oni Comar,TS111,Female,9,87.6,84,76,90,Low,9.9,Yes,None,30,1
ST06968,Abha Mall,TS473,Female,9,48.6,44,51,54,Low,10.8,Yes,Graduate,24,1
ST06969,Gagan Mandal,TS473,Female,8,70.2,65,63,55,Medium,11.2,No,Secondary,2,0
ST06970,Idika Venkatesh,TS474,Female,6,84.9,71,75,91,Low,1.1,Yes,Primary,13,0
ST06971,Xalak Dutt,TS462,Male,7,86.9,85,84,77,Low,8.1,No,Secondary,30,1
ST06972,Imaran Dixit,TS167,Male,10,66.3,58,51,58,Low,0.6,No,Secondary,13,1
ST06973,Wridesh Dewan,TS483,Male,6,50.1,52,47,58,Low,7.6,Yes,Secondary,3,1
ST06974,Rohan Pant,TS242,Female,9,57.8,48,49,57,Low,2.2,Yes,Primary,15,1
ST06975,Ansh Kamdar,TS058,Female,10,82.4,85,81,78,Medium,3.5,Yes,Primary,2,0
ST06976,Vanya Taneja,TS423,Female,8,81.5,88,74,86,Medium,4.4,Yes,Graduate,24,0
ST06977,Dakshesh Kapur,TS226,Male,9,80.1,84,79,73,Medium,5.7,Yes,Graduate,9,0
ST06978,Karan Gopal,TS146,Female,7,65.1,64,71,72,Low,9.5,Yes,None,10,1
ST06979,Arya Majumdar,TS416,Female,8,68.9,71,61,63,Low,11.3,No,Secondary,16,1
ST06980,Om Rai,TS122,Female,10,84.5,77,67,76,Low,2.8,No,Primary,7,0
ST06981,Rishi Swaminathan,TS330,Male,8,50.1,55,55,54,Low,7.3,No,Primary,13,1
ST06982,Hitesh Grover,TS017,Female,8,83.7,90,82,78,Low,9.1,Yes,Graduate,25,1
ST06983,Gaurav Parmer,TS176,Male,7,65.2,58,69,54,Medium,8.6,Yes,None,15,0
ST06984,Veda Puri,TS306,Female,6,70.3,73,76,69,Low,4.1,Yes,Secondary,23,0
ST06985,Girik Purohit,TS446,Male,7,73.5,75,69,77,Medium,2.9,Yes,Secondary,3,0
ST06986,Nitara Mahal,TS088,Male,7,60.8,50,58,57,Medium,4.3,Yes,Primary,23,1
ST06987,Avni Ramaswamy,TS185,Female,9,54.0,54,43,50,Low,6.5,Yes,None,30,1
ST06988,Nikita Bahl,TS256,Male,6,67.8,61,56,61,Low,3.1,Yes,Secondary,24,1
ST06989,Ranveer Din,TS468,Male,9,98.0,99,85,99,Low,2.3,Yes,Secondary,28,0
ST06990,Idika Nadkarni,TS115,Male,9,62.6,69,68,62,High,8.5,Yes,Secondary,13,0
ST06991,Mohammed Sandal,TS284,Female,9,53.4,44,59,58,Low,3.5,Yes,Primary,10,1
ST06992,Lucky Sur,TS286,Female,10,73.7,63,75,66,Low,3.0,Yes,None,3,0
ST06993,Eta Doctor,TS163,Male,6,49.6,59,47,50,Low,9.9,Yes,Secondary,13,1
ST06994,Manthan Gulati,TS451,Female,9,82.5,82,93,92,High,9.3,Yes,Graduate,19,0
ST06995,Balhaar Madan,TS495,Male,8,86.0,83,89,78,Medium,1.2,Yes,None,19,0
ST06996,Ira Contractor,TS250,Female,10,55.6,64,54,56,Low,5.7,Yes,Secondary,18,1
ST06997,Irya Narang,TS381,Female,9,91.1,83,87,78,Low,3.2,Yes,Primary,27,0
ST06998,Praneel Hayre,TS114,Female,6,82.3,84,82,83,Medium,0.9,Yes,Secondary,27,0
ST06999,Falak Doshi,TS210,Female,9,65.4,51,62,48,Medium,4.7,No,Primary,2,0
ST07000,Yashasvi Kade,TS210,Female,7,79.2,76,69,86,Medium,8.9,Yes,Primary,14,0
ST07001,Ekaja Bir,TS309,Male,8,69.3,71,68,71,Medium,9.7,No,Secondary,19,1
ST07002,Noah Tailor,TS439,Male,9,78.0,79,68,66,Low,5.8,Yes,None,30,0
ST07003,Libni Krish,TS411,Female,10,82.9,81,87,91,High,2.6,Yes,Primary,15,0
ST07004,Avi Khurana,TS427,Female,10,89.2,80,94,79,Medium,2.4,Yes,Graduate,19,0
ST07005,Luke Swamy,TS021,Male,9,84.3,82,86,80,Medium,5.2,Yes,None,10,0
ST07006,Ucchal Salvi,TS026,Male,6,65.1,71,66,56,Medium,6.2,Yes,None,6,0
ST07007,Krisha Bera,TS176,Female,6,55.9,48,55,46,Low,6.6,No,Secondary,21,1
ST07008,Qadim Golla,TS353,Male,10,72.3,79,66,80,Low,0.6,Yes,Primary,24,0
ST07009,Zaid Kala,TS226,Female,10,83.3,68,84,80,Medium,3.6,No,Primary,29,0
ST07010,Barkha Sha,TS074,Female,6,53.6,60,59,46,Low,10.7,Yes,Primary,12,1
ST07011,Lajita Suresh,TS028,Female,6,56.5,57,55,56,Low,10.4,No,Secondary,23,1
ST07012,Darpan Dar,TS476,Male,6,69.0,71,75,63,Low,4.4,Yes,Primary,13,1
ST07013,Hemang Thaman,TS178,Male,6,65.5,64,65,54,Low,2.7,Yes,None,13,1
ST07014,Kevin Mane,TS397,Female,10,83.4,83,74,89,Medium,7.8,Yes,Primary,3,0
ST07015,Chandran Kaul,TS437,Male,7,78.5,70,85,80,Low,4.7,Yes,Primary,29,0
ST07016,Amrita Jha,TS481,Male,10,78.7,82,70,67,Low,10.7,Yes,Secondary,12,0
ST07017,Abeer Hayer,TS368,Female,9,96.8,86,94,99,Medium,6.8,Yes,Secondary,10,0
ST07018,Nathan De,TS109,Female,7,65.5,73,73,65,Medium,3.1,Yes,None,11,0
ST07019,Bhavini Balan,TS169,Male,9,66.5,69,60,58,Low,4.5,No,Secondary,21,1
ST07020,Urvi Koshy,TS012,Male,6,89.9,87,79,82,Low,4.1,No,Primary,4,0
ST07021,Tara Mahal,TS121,Male,8,54.0,63,58,48,High,5.9,Yes,Secondary,28,1
ST07022,Vansha Lad,TS046,Female,9,45.8,42,53,44,Low,7.2,Yes,Secondary,8,1
ST07023,Akshay Pandit,TS258,Male,10,65.2,65,61,55,Medium,0.8,Yes,Graduate,10,0
ST07024,Yashoda Nigam,TS029,Male,10,51.0,44,60,42,Low,2.4,Yes,Primary,17,1
ST07025,Vrinda Singh,TS125,Male,7,47.2,39,43,37,High,4.9,No,Secondary,12,1
ST07026,Patrick Bhavsar,TS308,Female,10,84.4,83,77,83,Low,4.9,Yes,Graduate,17,0
ST07027,David Chopra,TS069,Female,8,66.5,62,65,65,Medium,8.7,Yes,Primary,20,1
ST07028,Samar Lanka,TS306,Male,8,77.5,75,68,81,Low,5.7,Yes,Secondary,25,0
ST07029,Zansi Shenoy,TS109,Female,8,58.9,43,63,51,Low,10.0,No,Secondary,5,1
ST07030,Xalak Chokshi,TS270,Male,8,58.5,49,52,61,Low,7.9,Yes,Primary,29,1
ST07031,Vrinda Chakraborty,TS275,Female,6,80.1,81,74,72,Medium,9.1,Yes,Primary,0,0
ST07032,Amara Raja,TS122,Female,9,71.3,60,73,70,Medium,7.4,No,Primary,18,0
ST07033,Omya Bumb,TS381,Male,9,57.7,50,51,62,Low,2.2,Yes,Graduate,11,1
ST07034,Faris Mukherjee,TS166,Male,9,65.9,69,64,66,Medium,2.6,Yes,Secondary,3,0
ST07035,Christopher Gala,TS132,Female,9,65.8,59,60,60,Low,9.2,Yes,Secondary,18,1
ST07036,Ayush Narain,TS290,Male,6,45.9,53,51,46,Low,8.0,Yes,Secondary,16,1
ST07037,Robert Krish,TS457,Male,8,55.6,57,55,59,Medium,10.4,No,Primary,29,1
ST07038,Azad Trivedi,TS090,Female,6,57.3,63,56,63,Low,5.0,Yes,Graduate,1,1
ST07039,Owen Chandran,TS039,Female,7,74.7,71,63,73,Low,2.2,Yes,Primary,10,0
ST07040,Aishani Natarajan,TS357,Female,7,62.4,66,56,68,Low,11.5,Yes,Primary,30,1
ST07041,Upadhriti Bandi,TS074,Male,10,78.5,69,67,69,Low,3.1,No,Graduate,15,0
ST07042,Faqid Chaudhuri,TS107,Male,10,72.7,71,63,61,Low,9.6,Yes,Secondary,9,0
ST07043,Girik Kothari,TS236,Male,7,78.1,66,84,66,Medium,11.1,Yes,None,10,0
ST07044,Triveni Pathak,TS165,Female,7,95.7,86,99,96,High,0.7,Yes,Secondary,16,0
ST07045,Christopher Rau,TS314,Female,10,83.4,67,82,82,Low,4.2,No,Primary,5,0
ST07046,Aachal Wali,TS462,Male,6,63.1,54,52,53,Low,1.2,Yes,Secondary,10,1
ST07047,Urvi Guha,TS140,Male,7,60.5,69,57,58,Medium,8.9,Yes,Primary,5,0
ST07048,Fiyaz Munshi,TS495,Female,9,66.1,63,63,63,Medium,1.8,Yes,None,21,1
ST07049,Oviya Walla,TS464,Male,7,78.6,81,80,84,Low,3.9,Yes,Primary,7,0
ST07050,Ladli Shukla,TS037,Male,10,77.7,85,78,78,High,11.8,Yes,Primary,15,0
ST07051,Aachal Chada,TS272,Male,6,83.6,76,88,73,Medium,6.9,Yes,Primary,30,0
ST07052,Lakshmi Banik,TS422,Female,8,81.6,79,69,83,Low,4.0,No,None,2,0
ST07053,Madhav Jhaveri,TS017,Female,10,77.7,67,80,83,Low,11.8,Yes,Primary,22,1
ST07054,Gavin Badami,TS161,Female,10,64.2,50,48,66,Low,1.9,No,Graduate,8,1
ST07055,Shravya Choudhary,TS096,Male,6,55.4,69,54,67,High,3.0,Yes,Secondary,27,1
ST07056,Netra Dara,TS220,Female,9,70.6,71,58,59,Medium,1.7,Yes,Secondary,26,0
ST07057,Aishani Arora,TS396,Female,10,55.0,57,54,61,Medium,7.4,Yes,Secondary,12,0
ST07058,Sathvik Palla,TS015,Male,10,76.3,64,77,78,Low,6.7,Yes,None,6,0
ST07059,Dakshesh Thakkar,TS207,Female,10,63.7,60,72,68,Medium,4.7,Yes,Primary,5,0
ST07060,Maya Bahri,TS233,Male,8,64.1,57,64,71,Medium,6.2,Yes,Primary,13,0
ST07061,Chameli Setty,TS122,Male,10,80.4,74,82,89,High,8.7,Yes,None,2,0
ST07062,Nathaniel Mistry,TS229,Male,9,87.3,88,79,73,Low,9.6,No,Primary,2,0
ST07063,Chandani Walia,TS328,Male,6,94.3,98,91,89,Low,10.6,Yes,None,5,0
ST07064,Damyanti Chada,TS347,Male,6,94.6,82,82,89,Medium,0.7,No,Secondary,10,0
ST07065,Udarsh Vasa,TS196,Female,7,46.6,48,44,55,Low,6.2,Yes,None,25,1
ST07066,Yug Grewal,TS334,Male,10,46.8,57,43,40,Low,2.4,Yes,Secondary,19,1
ST07067,Hritik Raghavan,TS279,Male,9,60.5,60,67,66,Medium,11.5,Yes,Secondary,19,1
ST07068,Kavya Vora,TS415,Female,6,90.5,82,71,72,Low,3.3,No,Secondary,17,1
ST07069,Viraj Chana,TS260,Female,10,94.0,87,88,93,Low,1.4,Yes,Secondary,15,0
ST07070,Wahab Pradhan,TS103,Male,9,64.4,58,57,68,Medium,6.0,Yes,None,8,0
ST07071,Jagat Sampath,TS427,Female,7,89.3,78,71,78,Medium,1.7,No,Graduate,14,0
ST07072,Anay Oza,TS037,Female,9,64.3,60,66,64,Low,4.7,Yes,Secondary,23,1
ST07073,Aahana Sood,TS427,Male,9,88.6,75,74,75,Medium,7.8,Yes,Graduate,2,0
ST07074,Abhiram Kurian,TS195,Male,8,77.8,71,68,77,Low,7.6,No,Graduate,6,0
ST07075,Nidhi Bhalla,TS485,Female,10,97.6,83,95,91,Medium,5.5,Yes,Secondary,26,0
ST07076,Krishna Dugar,TS087,Female,7,95.6,88,97,82,Low,11.0,Yes,Secondary,27,1
ST07077,Banjeet Narain,TS431,Male,6,85.6,92,91,86,High,10.5,Yes,None,17,0
ST07078,Imaran Palan,TS256,Male,7,80.4,71,71,70,Medium,9.6,Yes,Primary,1,0
ST07079,Vasatika Koshy,TS265,Female,10,73.4,66,70,79,High,8.5,Yes,Secondary,13,0
ST07080,Zehaan Gulati,TS429,Female,7,70.8,61,60,64,Low,10.0,Yes,Secondary,10,0
ST07081,Manthan Garde,TS066,Male,9,68.0,68,59,59,Medium,10.8,Yes,Secondary,1,0
ST07082,Idika Joshi,TS498,Male,7,85.7,91,87,83,Low,7.9,Yes,Secondary,19,1
ST07083,Jatin Khanna,TS040,Female,7,65.3,67,66,65,High,7.9,No,Primary,14,1
ST07084,Damyanti Narasimhan,TS027,Female,6,77.7,64,79,66,Low,4.4,Yes,Secondary,12,0
ST07085,Tristan Bhavsar,TS217,Female,7,75.2,68,81,71,Low,11.2,Yes,Primary,15,0
ST07086,Raagini Dyal,TS134,Female,7,81.9,86,73,85,Low,8.3,Yes,Primary,5,0
ST07087,Vedhika Master,TS229,Male,10,47.2,55,47,56,High,10.7,No,Secondary,8,1
ST07088,Krishna Varghese,TS191,Female,9,64.4,52,65,68,Low,2.7,Yes,Secondary,19,1
ST07089,Karan Ratti,TS491,Female,6,47.4,57,60,46,High,5.7,Yes,Secondary,24,1
ST07090,Bhavani Kata,TS323,Female,8,53.0,49,56,39,Low,10.1,No,Graduate,11,1
ST07091,Warhi Raja,TS361,Female,6,71.5,65,67,82,High,10.6,Yes,None,24,0
ST07092,Faras Deshmukh,TS495,Male,7,97.8,99,99,98,High,4.3,Yes,Primary,9,0
ST07093,Chaaya Dutta,TS207,Male,10,50.7,49,50,43,Low,7.5,No,Secondary,6,1
ST07094,Parth Bal,TS425,Male,10,82.4,69,69,82,Medium,10.1,Yes,Primary,11,0
ST07095,Krisha Oommen,TS278,Male,10,90.2,89,81,93,Low,2.7,Yes,Graduate,21,0
ST07096,Wakeeta Vohra,TS062,Female,6,65.4,71,66,71,Low,9.8,Yes,None,9,1
ST07097,Riya Bahri,TS426,Male,10,83.1,83,71,78,Low,5.2,No,None,29,1
ST07098,Lekha Lalla,TS135,Male,7,62.8,50,54,49,Low,2.9,No,None,23,1
ST07099,Girish Sharma,TS455,Male,9,57.3,46,45,53,Medium,7.0,No,Secondary,3,0
ST07100,Aayush Natarajan,TS472,Female,8,57.2,56,45,42,Medium,1.1,No,None,19,1
ST07101,Upkaar Karpe,TS355,Female,8,58.6,62,72,52,High,3.7,Yes,Secondary,8,0
ST07102,Anusha Parsa,TS156,Female,10,94.2,99,84,99,High,5.7,Yes,Secondary,7,0
ST07103,Ekiya Kakar,TS427,Male,9,72.8,68,68,72,Medium,3.0,Yes,Primary,12,0
ST07104,Gauri Balakrishnan,TS078,Male,6,71.3,69,72,68,High,2.4,Yes,Graduate,2,0
ST07105,Jagdish Sule,TS186,Male,7,54.8,45,47,45,Medium,9.5,Yes,Graduate,17,1
ST07106,Dev Dyal,TS198,Female,7,96.3,93,87,81,Low,2.6,Yes,Secondary,11,0
ST07107,Aahana Bhatia,TS076,Male,7,67.3,61,67,75,Medium,9.7,Yes,Graduate,29,1
ST07108,Chatura Seth,TS228,Male,10,63.7,55,64,65,Medium,1.0,Yes,Graduate,15,0
ST07109,Eshana Oommen,TS435,Male,9,65.0,63,65,64,Low,2.4,No,Graduate,9,1
ST07110,Bahadurjit Arora,TS005,Male,6,46.6,42,46,49,Medium,10.0,No,Graduate,6,1
ST07111,Anita Yadav,TS295,Male,7,47.3,45,45,49,Low,4.7,No,None,13,1
ST07112,Sathvik Suri,TS184,Male,6,62.7,67,58,71,Low,11.3,Yes,Secondary,6,1
ST07113,Andrew Mammen,TS105,Female,8,97.3,93,99,84,Medium,0.6,Yes,Secondary,24,0
ST07114,Joshua Sibal,TS340,Female,10,49.5,53,44,53,High,3.9,Yes,Graduate,15,0
ST07115,Liam Sheth,TS218,Male,7,70.9,62,64,78,Low,6.9,Yes,Secondary,10,0
ST07116,Hamsini Sankar,TS195,Female,8,94.6,93,92,92,Low,8.3,Yes,None,0,0
ST07117,Ekbal Karnik,TS207,Male,8,93.0,78,80,94,Low,6.3,Yes,Primary,12,0
ST07118,Suhani Gandhi,TS064,Female,10,68.2,64,70,76,High,2.7,No,None,29,1
ST07119,Kritika Badal,TS438,Male,7,57.5,48,41,56,Low,3.2,No,Primary,22,1
ST07120,Ekta Mander,TS237,Female,8,70.3,70,74,78,Medium,9.2,Yes,Secondary,28,0
ST07121,Bhavna More,TS073,Male,7,51.6,55,49,54,Medium,9.5,Yes,Graduate,1,0
ST07122,Gopal Mukherjee,TS404,Male,6,69.5,66,74,65,Medium,6.7,Yes,None,29,1
ST07123,Rishi Gade,TS216,Male,10,50.9,42,60,42,Low,11.5,Yes,None,15,1
ST07124,Lavanya Malhotra,TS056,Male,8,82.5,88,87,76,Medium,6.7,Yes,Primary,20,0
ST07125,Zaitra Bhat,TS282,Male,10,86.5,83,84,88,Low,2.5,Yes,Secondary,21,0
ST07126,Raghav Sachdev,TS005,Female,7,65.9,76,64,75,High,7.3,Yes,Graduate,26,1
ST07127,Jason Mody,TS238,Female,7,91.8,99,84,99,High,10.4,Yes,Graduate,26,0
ST07128,Nikita Raval,TS334,Male,7,78.3,90,73,80,High,0.7,Yes,Secondary,15,0
ST07129,Abdul Iyengar,TS463,Male,9,61.9,56,67,52,Medium,3.9,Yes,Secondary,21,1
ST07130,Ubika Golla,TS049,Female,6,62.4,58,63,70,Low,7.0,Yes,Primary,21,1
ST07131,Sara Agate,TS485,Female,10,59.1,55,68,68,Medium,3.6,Yes,Secondary,28,1
ST07132,Hitesh Ghosh,TS219,Male,7,86.2,75,91,80,High,8.9,No,Graduate,25,0
ST07133,Owen Pau,TS499,Female,10,95.3,85,97,98,Low,0.5,Yes,Secondary,1,0
ST07134,Manan Nath,TS278,Female,7,56.6,40,56,57,Low,12.0,No,Graduate,9,1
ST07135,Chanakya Sama,TS127,Male,8,77.6,62,74,78,Low,3.1,No,Secondary,11,0
ST07136,Udant Sani,TS041,Female,10,50.0,43,56,54,Low,0.5,Yes,Graduate,2,1
ST07137,Triya Shroff,TS130,Female,7,96.7,90,84,97,Medium,2.5,Yes,None,24,0
ST07138,Logan Patla,TS485,Male,7,96.3,81,91,99,Low,8.8,Yes,Graduate,8,0
ST07139,Azaan Sethi,TS052,Female,7,77.6,76,73,67,Low,9.9,Yes,Secondary,29,1
ST07140,Nimrat Goda,TS240,Male,10,91.6,83,82,78,Low,3.6,Yes,Primary,17,0
ST07141,Devansh Sarma,TS296,Male,10,49.6,42,43,56,Medium,5.3,Yes,Secondary,9,1
ST07142,Rachana Sunder,TS409,Male,7,51.4,42,46,46,Low,7.7,Yes,Primary,23,1
ST07143,Suhani Sandal,TS179,Female,10,79.2,86,84,72,Medium,3.7,Yes,Primary,3,0
ST07144,Jeremiah Kapoor,TS189,Female,8,47.4,46,42,48,Medium,2.9,No,Secondary,20,1
ST07145,Harinakshi Kant,TS284,Male,10,78.7,75,67,76,Low,8.4,No,None,18,1
ST07146,Gopal Jha,TS028,Female,9,60.0,54,56,57,Medium,4.2,Yes,None,26,1
ST07147,Krisha Desai,TS123,Male,9,48.6,53,56,47,Medium,10.3,Yes,Secondary,12,0
ST07148,Tristan Konda,TS426,Male,6,54.5,48,50,55,Low,2.2,Yes,Secondary,2,1
ST07149,Anmol Kunda,TS048,Male,7,71.7,59,72,68,Medium,11.4,Yes,Primary,15,0
ST07150,Lakshit Kanda,TS169,Female,8,66.6,59,62,57,Medium,1.8,Yes,Graduate,6,0
ST07151,Omkaar Johal,TS425,Female,10,73.2,64,76,75,Medium,8.3,Yes,None,28,0
ST07152,Keya Bail,TS110,Male,9,55.5,55,56,51,Medium,2.8,Yes,Secondary,30,1
ST07153,Girindra Korpal,TS071,Female,10,58.1,49,48,56,Low,7.3,Yes,Secondary,22,1
ST07154,Arin Singhal,TS450,Male,9,55.7,65,47,65,Low,0.9,Yes,Primary,24,1
ST07155,Mitesh Rout,TS378,Female,9,72.4,66,66,58,Low,4.4,No,Graduate,12,0
ST07156,Warinder Goel,TS039,Male,8,66.0,66,65,56,High,0.9,No,Primary,28,1
ST07157,Tanish Bhat,TS488,Female,9,86.3,80,71,67,Low,11.4,No,Primary,5,0
ST07158,Hemangini Seth,TS015,Male,10,46.5,47,46,56,Medium,6.4,Yes,None,12,0
ST07159,Urishilla Dugal,TS320,Male,10,67.8,67,67,71,Low,2.8,Yes,Primary,0,1
ST07160,Diya Sane,TS437,Male,10,62.5,55,65,59,Low,10.3,Yes,Secondary,24,1
ST07161,Chandresh Bala,TS335,Female,9,48.6,58,42,56,Low,8.0,Yes,Secondary,19,1
ST07162,Raghav Badami,TS182,Female,9,81.1,85,82,87,Medium,8.5,Yes,Secondary,26,0
ST07163,Alka Gulati,TS386,Female,10,67.4,72,78,65,High,0.9,Yes,Secondary,12,0
ST07164,Bachittar Lalla,TS213,Female,10,85.4,82,78,84,Medium,8.8,No,Primary,9,0
ST07165,Ishaan Mann,TS123,Female,7,50.9,50,51,55,Medium,9.1,Yes,Graduate,4,0
ST07166,Pahal Bail,TS202,Male,6,88.3,85,75,81,Medium,4.9,Yes,Secondary,18,0
ST07167,Krishna Dhillon,TS325,Female,7,46.3,53,51,54,Medium,2.5,Yes,Secondary,23,1
ST07168,Ishaan Baria,TS386,Female,9,80.0,75,86,75,Low,8.9,Yes,Secondary,8,0
ST07169,Quincy Randhawa,TS033,Female,9,80.6,63,74,76,Low,1.0,No,Secondary,26,1
ST07170,Chatresh Prashad,TS401,Female,8,70.1,64,67,64,Medium,7.9,Yes,Secondary,13,0
ST07171,Ronith Chaudry,TS295,Female,6,88.0,86,84,90,Low,6.0,Yes,Secondary,25,0
